Tiempo en segundos: 3.072302

Posiciones finales de los cuerpos:
Cuerpo 425: px=0.034188 py=-0.312884 pz=-0.189418
Cuerpo 426: px=0.051491 py=-0.365457 pz=-0.451325
Cuerpo 427: px=0.081720 py=-0.452451 pz=-0.678655
Cuerpo 428: px=0.120656 py=-0.564145 pz=-0.853992
Cuerpo 429: px=0.165026 py=-0.694099 pz=-0.963903
Cuerpo 430: px=0.212760 py=-0.838127 pz=-0.999967
Cuerpo 431: px=0.261942 py=-0.990534 pz=-0.959421
Cuerpo 432: px=0.309387 py=-1.140279 pz=-0.845372
Cuerpo 433: px=0.350781 py=-1.272190 pz=-0.666557
Cuerpo 434: px=0.381912 py=-1.371449 pz=-0.436676
Cuerpo 435: px=0.399708 py=-1.427226 pz=-0.173340
Cuerpo 436: px=0.778912 py=-1.272392 pz=0.000000
Cuerpo 437: px=0.766483 py=-1.250242 pz=0.274125
Cuerpo 438: px=0.725606 py=-1.184183 pz=0.527250
Cuerpo 439: px=0.661579 py=-1.082738 pz=0.739980
Cuerpo 440: px=0.581632 py=-0.957717 pz=0.896019
Cuerpo 441: px=0.494169 py=-0.823044 pz=0.983412
Cuerpo 442: px=0.406561 py=-0.691347 pz=0.995464
Cuerpo 443: px=0.323064 py=-0.570364 pz=0.931251
Cuerpo 444: px=0.245947 py=-0.463743 pz=0.795693
Cuerpo 445: px=0.178796 py=-0.374993 pz=0.599176
Cuerpo 446: px=0.128053 py=-0.310477 pz=0.356754
Cuerpo 447: px=0.101477 py=-0.279182 pz=0.087001
Cuerpo 448: px=0.104123 py=-0.287542 pz=-0.189418
Cuerpo 449: px=0.135283 py=-0.334228 pz=-0.451325
Cuerpo 450: px=0.189321 py=-0.411323 pz=-0.678655
Cuerpo 451: px=0.259334 py=-0.510213 pz=-0.853992
Cuerpo 452: px=0.340015 py=-0.625181 pz=-0.963903
Cuerpo 453: px=0.427787 py=-0.752442 pz=-0.999967
Cuerpo 454: px=0.518907 py=-0.886774 pz=-0.959421
Cuerpo 455: px=0.607177 py=-1.018376 pz=-0.845372
Cuerpo 456: px=0.684324 py=-1.133940 pz=-0.666557
Cuerpo 457: px=0.742312 py=-1.220496 pz=-0.436676
Cuerpo 458: px=0.775304 py=-1.268577 pz=-0.173340
Cuerpo 459: px=1.100567 py=-1.015433 pz=0.000000
Cuerpo 460: px=1.082836 py=-0.995163 pz=0.274125
Cuerpo 461: px=1.025723 py=-0.940740 pz=0.527250
Cuerpo 462: px=0.936780 py=-0.859206 pz=0.739980
Cuerpo 463: px=0.826171 py=-0.760174 pz=0.896019
Cuerpo 464: px=0.705476 py=-0.654917 pz=0.983412
Cuerpo 465: px=0.584403 py=-0.553463 pz=0.995464
Cuerpo 466: px=0.467968 py=-0.461382 pz=0.931251
Cuerpo 467: px=0.359396 py=-0.380345 pz=0.795693
Cuerpo 468: px=0.265090 py=-0.312203 pz=0.599176
Cuerpo 469: px=0.194722 py=-0.262137 pz=0.356754
Cuerpo 470: px=0.158344 py=-0.237825 pz=0.087001
Cuerpo 471: px=0.161998 py=-0.244702 pz=-0.189418
Cuerpo 472: px=0.204419 py=-0.281897 pz=-0.451325
Cuerpo 473: px=0.278330 py=-0.343250 pz=-0.678655
Cuerpo 474: px=0.374993 py=-0.421931 pz=-0.853992
Cuerpo 475: px=0.487451 py=-0.513326 pz=-0.963903
Cuerpo 476: px=0.610496 py=-0.614231 pz=-0.999967
Cuerpo 477: px=0.738330 py=-0.720173 pz=-0.959421
Cuerpo 478: px=0.861912 py=-0.823209 pz=-0.845372
Cuerpo 479: px=0.969607 py=-0.912829 pz=-0.666557
Cuerpo 480: px=1.050249 py=-0.978898 pz=-0.436676
Cuerpo 481: px=1.095816 py=-1.014118 pz=-0.173340
Cuerpo 482: px=1.341772 py=-0.678662 pz=0.000000
Cuerpo 483: px=1.318667 py=-0.656289 pz=0.274125
Cuerpo 484: px=1.249018 py=-0.613937 pz=0.527250
Cuerpo 485: px=1.142673 py=-0.556754 pz=0.739980
Cuerpo 486: px=1.012310 py=-0.491141 pz=0.896019
Cuerpo 487: px=0.871893 py=-0.425351 pz=0.983412
Cuerpo 488: px=0.730699 py=-0.367773 pz=0.995464
Cuerpo 489: px=0.587008 py=-0.319983 pz=0.931251
Cuerpo 490: px=0.447328 py=-0.274416 pz=0.795693
Cuerpo 491: px=0.329106 py=-0.232014 pz=0.599176
Cuerpo 492: px=0.243786 py=-0.199707 pz=0.356754
Cuerpo 493: px=0.200476 py=-0.183910 pz=0.087001
Cuerpo 494: px=0.204735 py=-0.188279 pz=-0.189418
Cuerpo 495: px=0.254604 py=-0.212512 pz=-0.451325
Cuerpo 496: px=0.341974 py=-0.253116 pz=-0.678655
Cuerpo 497: px=0.457816 py=-0.305773 pz=-0.853992
Cuerpo 498: px=0.594767 py=-0.367150 pz=-0.963903
Cuerpo 499: px=0.746142 py=-0.434676 pz=-0.999967
Cuerpo 500: px=0.903613 py=-0.504882 pz=-0.959421
Cuerpo 501: px=1.055174 py=-0.572030 pz=-0.845372
Cuerpo 502: px=1.186317 py=-0.628713 pz=-0.666557
Cuerpo 503: px=1.283475 py=-0.667577 pz=-0.436676
Cuerpo 504: px=1.337139 py=-0.683223 pz=-0.173340
Cuerpo 505: px=1.488464 py=-0.238669 pz=0.000000
Cuerpo 506: px=1.448314 py=-0.227808 pz=0.274125
Cuerpo 507: px=1.367799 py=-0.207396 pz=0.527250
Cuerpo 508: px=1.252336 py=-0.182477 pz=0.739980
Cuerpo 509: px=1.115047 py=-0.154614 pz=0.896019
Cuerpo 510: px=0.973756 py=-0.126461 pz=0.983412
Cuerpo 511: px=0.853260 py=-0.102893 pz=0.995464
